,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Participant,Domain,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
537,,,,,,,,,,,,,,,,,,,,,564,Medical,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree
538,,,,,,,,,,,,,,,,,,,,,38,Medical,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Neutral,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree
539,,,,,,,,,,,,,,,,,,,,,432,Medical,Neutral,Disagree,Strongly Agree,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,Disagree,Neutral,Disagree,Disagree,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Neutral
540,,,,,,,,,,,,,,,,,,,,,36,Medical,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree
541,,,,,,,,,,,,,,,,,,,,,319,Medical,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Disagree,Disagree,Agree
542,,,,,,,,,,,,,,,,,,,,,62,Medical,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Neutral
543,,,,,,,,,,,,,,,,,,,,,615,Medical,Disagree,Disagree,Agree,Neutral,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,Disagree,Agree
544,,,,,,,,,,,,,,,,,,,,,529,Medical,Strongly Disagree,Disagree,Agree,Neutral,Strongly Disagree,Agree,Agree,Disagree,Neutral,Neutral,Neutral,Agree,Disagree,Strongly Agree,Neutral,Disagree,Disagree,Strongly Disagree,Disagree,Neutral
545,,,,,,,,,,,,,,,,,,,,,224,Medical,Agree,Agree,Agree,Neutral,Strongly Disagree,Agree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Disagree,Neutral,Agree
546,,,,,,,,,,,,,,,,,,,,,270,Medical,Strongly Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree
547,,,,,,,,,,,,,,,,,,,,,451,Medical,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree
548,,,,,,,,,,,,,,,,,,,,,343,Medical,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Disagree,Neutral,Disagree,Neutral,Disagree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Strongly Disagree
549,,,,,,,,,,,,,,,,,,,,,134,Medical,Agree,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Disagree,Neutral,Agree,Disagree,Neutral,Disagree,Disagree,Disagree,Neutral,Neutral
550,,,,,,,,,,,,,,,,,,,,,504,Medical,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
551,,,,,,,,,,,,,,,,,,,,,595,Medical,Agree,Neutral,Strongly Agree,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree
552,,,,,,,,,,,,,,,,,,,,,585,Medical,Neutral,Strongly Disagree,Neutral,Neutral,Disagree,Agree,Neutral,Neutral,Disagree,Neutral,Disagree,Neutral,Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Disagree,Neutral,Disagree
553,,,,,,,,,,,,,,,,,,,,,512,Medical,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree
554,,,,,,,,,,,,,,,,,,,,,481,Medical,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Disagree,Agree,Agree
555,,,,,,,,,,,,,,,,,,,,,133,Medical,Neutral,Disagree,Neutral,Disagree,Agree,Disagree,Neutral,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Agree
556,,,,,,,,,,,,,,,,,,,,,612,Medical,Neutral,Disagree,Strongly Agree,Neutral,Disagree,Neutral,Neutral,Agree,Disagree,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Disagree
557,,,,,,,,,,,,,,,,,,,,,189,Medical,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Neutral,Strongly Agree,Agree,Neutral,Disagree,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree
558,,,,,,,,,,,,,,,,,,,,,245,Medical,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree
559,,,,,,,,,,,,,,,,,,,,,218,Medical,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Disagree,Agree,Disagree
560,,,,,,,,,,,,,,,,,,,,,394,Medical,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree
561,,,,,,,,,,,,,,,,,,,,,43,Medical,Strongly Agree,Agree,Neutral,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Neutral,Neutral,Disagree,Neutral,Disagree,Agree,Disagree,Neutral,Disagree,Agree,Disagree
562,,,,,,,,,,,,,,,,,,,,,231,Medical,Strongly Agree,Disagree,Agree,Agree,Neutral,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Neutral,Disagree,Neutral,Neutral,Strongly Agree,Neutral
563,,,,,,,,,,,,,,,,,,,,,219,Medical,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Neutral,Disagree,Strongly Agree,Agree
564,,,,,,,,,,,,,,,,,,,,,607,Medical,Neutral,Disagree,Agree,Neutral,Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree
565,,,,,,,,,,,,,,,,,,,,,492,Medical,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Neutral
566,,,,,,,,,,,,,,,,,,,,,195,Medical,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral
567,,,,,,,,,,,,,,,,,,,,,608,Medical,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree
568,,,,,,,,,,,,,,,,,,,,,148,Medical,Disagree,Disagree,Agree,Agree,Disagree,Agree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Neutral,Neutral
569,,,,,,,,,,,,,,,,,,,,,182,Medical,Agree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree
570,,,,,,,,,,,,,,,,,,,,,426,Medical,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral
571,,,,,,,,,,,,,,,,,,,,,404,Medical,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree
572,,,,,,,,,,,,,,,,,,,,,550,Medical,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Neutral,Disagree,Strongly Disagree,Neutral,Disagree,Neutral
573,,,,,,,,,,,,,,,,,,,,,130,Medical,Neutral,Neutral,Agree,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Agree,Disagree
574,,,,,,,,,,,,,,,,,,,,,602,Medical,Neutral,Neutral,Agree,Neutral,Strongly Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Disagree,Agree,Agree,Neutral
575,,,,,,,,,,,,,,,,,,,,,381,Medical,Agree,Neutral,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree
576,,,,,,,,,,,,,,,,,,,,,31,Medical,Agree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree
577,,,,,,,,,,,,,,,,,,,,,257,Medical,Agree,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,Neutral,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
578,,,,,,,,,,,,,,,,,,,,,138,Medical,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree
579,,,,,,,,,,,,,,,,,,,,,460,Medical,Neutral,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree
580,,,,,,,,,,,,,,,,,,,,,79,Medical,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
581,,,,,,,,,,,,,,,,,,,,,363,Medical,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree
582,,,,,,,,,,,,,,,,,,,,,382,Medical,Agree,Neutral,Agree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree
583,,,,,,,,,,,,,,,,,,,,,505,Medical,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree
584,,,,,,,,,,,,,,,,,,,,,29,Medical,Neutral,Strongly Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree
585,,,,,,,,,,,,,,,,,,,,,128,Medical,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,Agree,Agree,Disagree,Neutral,Disagree
586,,,,,,,,,,,,,,,,,,,,,369,Medical,Neutral,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Neutral,Neutral
587,,,,,,,,,,,,,,,,,,,,,144,Medical,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Neutral,Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Strongly Agree
588,,,,,,,,,,,,,,,,,,,,,338,Medical,Agree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Neutral,Disagree,Agree,Agree
589,,,,,,,,,,,,,,,,,,,,,326,Medical,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree
590,,,,,,,,,,,,,,,,,,,,,544,Medical,Agree,Disagree,Agree,Neutral,Disagree,Agree,Agree,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Neutral,Neutral
591,,,,,,,,,,,,,,,,,,,,,5,Medical,Neutral,Strongly Disagree,Agree,Neutral,Strongly Disagree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree
592,,,,,,,,,,,,,,,,,,,,,444,Medical,Disagree,Disagree,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Strongly Disagree,Disagree,Disagree,Agree,Agree
593,,,,,,,,,,,,,,,,,,,,,628,Medical,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
594,,,,,,,,,,,,,,,,,,,,,488,Medical,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree
595,,,,,,,,,,,,,,,,,,,,,9,Medical,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Neutral,Strongly Agree,Agree
596,,,,,,,,,,,,,,,,,,,,,192,Medical,Neutral,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Disagree,Neutral,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
597,,,,,,,,,,,,,,,,,,,,,13,Medical,Neutral,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree
598,,,,,,,,,,,,,,,,,,,,,244,Medical,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Disagree,Neutral,Strongly Agree
599,,,,,,,,,,,,,,,,,,,,,66,Medical,Neutral,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree
600,,,,,,,,,,,,,,,,,,,,,167,Medical,Agree,Agree,Agree,Agree,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree
601,,,,,,,,,,,,,,,,,,,,,540,Medical,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree
602,,,,,,,,,,,,,,,,,,,,,58,Medical,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Agree,Neutral,Neutral,Disagree,Neutral,Disagree,Disagree,Agree,Neutral,Neutral,Disagree,Agree,Disagree,Neutral,Disagree
603,,,,,,,,,,,,,,,,,,,,,246,Medical,Neutral,Disagree,Strongly Agree,Disagree,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree
604,,,,,,,,,,,,,,,,,,,,,277,Medical,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Disagree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Disagree,Disagree,Neutral
605,,,,,,,,,,,,,,,,,,,,,304,Medical,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Disagree,Disagree,Disagree,Agree,Neutral
606,,,,,,,,,,,,,,,,,,,,,265,Medical,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree
607,,,,,,,,,,,,,,,,,,,,,366,Medical,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Disagree,Neutral,Neutral,Disagree,Agree,Neutral,Neutral,Disagree,Agree,Neutral
608,,,,,,,,,,,,,,,,,,,,,517,Medical,Neutral,Neutral,Agree,Neutral,Disagree,Strongly Agree,Agree,Neutral,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree
609,,,,,,,,,,,,,,,,,,,,,170,Medical,Neutral,Disagree,Neutral,Neutral,Disagree,Agree,Disagree,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Neutral,Disagree,Neutral,Disagree
610,,,,,,,,,,,,,,,,,,,,,357,Medical,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Disagree,Neutral,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neutral
611,,,,,,,,,,,,,,,,,,,,,359,Medical,Disagree,Strongly Disagree,Disagree,Neutral,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree
612,,,,,,,,,,,,,,,,,,,,,570,Medical,Neutral,Disagree,Agree,Neutral,Disagree,Agree,Agree,Neutral,Disagree,Agree,Disagree,Disagree,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree
613,,,,,,,,,,,,,,,,,,,,,178,Medical,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Neutral
614,,,,,,,,,,,,,,,,,,,,,538,Medical,Neutral,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Agree,Disagree,Neutral,Disagree
615,,,,,,,,,,,,,,,,,,,,,551,Medical,Disagree,Disagree,Agree,Neutral,Disagree,Neutral,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Agree
616,,,,,,,,,,,,,,,,,,,,,345,Medical,Disagree,Agree,Agree,Agree,Disagree,Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Neutral,Neutral,Disagree,Neutral,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree
617,,,,,,,,,,,,,,,,,,,,,477,Medical,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree
618,,,,,,,,,,,,,,,,,,,,,478,Medical,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
619,,,,,,,,,,,,,,,,,,,,,298,Medical,Agree,Disagree,Strongly Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree
620,,,,,,,,,,,,,,,,,,,,,594,Medical,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Neutral,Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Agree,Agree
621,,,,,,,,,,,,,,,,,,,,,354,Medical,Strongly Agree,Disagree,Neutral,Neutral,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Disagree,Neutral,Neutral
622,,,,,,,,,,,,,,,,,,,,,54,Medical,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree
623,,,,,,,,,,,,,,,,,,,,,256,Medical,Agree,Disagree,Agree,Neutral,Strongly Disagree,Neutral,Agree,Neutral,Disagree,Neutral,Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Agree,Agree,Disagree,Disagree,Disagree
624,,,,,,,,,,,,,,,,,,,,,80,Medical,Agree,Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Agree,Agree,Neutral,Agree,Strongly Disagree,Disagree,Disagree,Neutral,Neutral,Agree,Neutral,Strongly Disagree,Neutral,Disagree
625,,,,,,,,,,,,,,,,,,,,,521,Medical,Agree,Agree,Neutral,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral
626,,,,,,,,,,,,,,,,,,,,,373,Medical,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Neutral,Neutral,Disagree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree
627,,,,,,,,,,,,,,,,,,,,,350,Medical,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree
628,,,,,,,,,,,,,,,,,,,,,104,Medical,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Disagree,Disagree,Neutral
629,,,,,,,,,,,,,,,,,,,,,555,Medical,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree
630,,,,,,,,,,,,,,,,,,,,,108,Medical,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Disagree,Neutral,Disagree,Agree,Agree
631,,,,,,,,,,,,,,,,,,,,,295,Medical,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree
632,,,,,,,,,,,,,,,,,,,,,213,Medical,Strongly Agree,Disagree,Strongly Agree,Neutral,Strongly Disagree,Disagree,Disagree,Neutral,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
633,,,,,,,,,,,,,,,,,,,,,172,Medical,Disagree,Neutral,Agree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Disagree,Disagree,Strongly Disagree,Strongly Agree,Disagree
634,,,,,,,,,,,,,,,,,,,,,364,Medical,Disagree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree
635,,,,,,,,,,,,,,,,,,,,,103,Medical,Neutral,Agree,Neutral,Disagree,Disagree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Disagree,Neutral,Agree
636,,,,,,,,,,,,,,,,,,,,,61,Medical,Disagree,Disagree,Strongly Agree,Neutral,Disagree,Disagree,Neutral,Neutral,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree
637,,,,,,,,,,,,,,,,,,,,,16,Medical,Strongly Agree,Neutral,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Neutral,Agree,Neutral,Disagree,Strongly Agree,Agree,Strongly Disagree,Neutral,Neutral
638,,,,,,,,,,,,,,,,,,,,,280,Medical,Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Neutral,Neutral
639,,,,,,,,,,,,,,,,,,,,,405,Medical,Agree,Disagree,Agree,Agree,Strongly Disagree,Neutral,Agree,Neutral,Strongly Disagree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree
